,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
8327,0.648,0.803,10.0,-6.357,1.0,0.0371,0.0188,0.0,0.0859,0.858,97.998,audio_features,5AwMdymkX3gaGWnYL4RPz4,spotify:track:5AwMdymkX3gaGWnYL4RPz4,https://api.spotify.com/v1/tracks/5AwMdymkX3gaGWnYL4RPz4,https://api.spotify.com/v1/audio-analysis/5AwMdymkX3gaGWnYL4RPz4,174680.0,4.0
8328,0.553,0.653,2.0,-4.444,1.0,0.0271,0.586,0.0,0.145,0.517,149.823,audio_features,71HjEFcxLW4drEkiLlzy1O,spotify:track:71HjEFcxLW4drEkiLlzy1O,https://api.spotify.com/v1/tracks/71HjEFcxLW4drEkiLlzy1O,https://api.spotify.com/v1/audio-analysis/71HjEFcxLW4drEkiLlzy1O,229573.0,4.0
8329,0.615,0.831,8.0,-2.668,1.0,0.0394,0.151,6.74e-06,0.254,0.555,118.055,audio_features,0YhXneBTwdtFbSVMzqkzmd,spotify:track:0YhXneBTwdtFbSVMzqkzmd,https://api.spotify.com/v1/tracks/0YhXneBTwdtFbSVMzqkzmd,https://api.spotify.com/v1/audio-analysis/0YhXneBTwdtFbSVMzqkzmd,197013.0,4.0
8330,0.673,0.76,0.0,-5.126,1.0,0.0361,0.0682,0.000116,0.309,0.807,113.063,audio_features,3gVRILe7XCyNakb6sy5umX,spotify:track:3gVRILe7XCyNakb6sy5umX,https://api.spotify.com/v1/tracks/3gVRILe7XCyNakb6sy5umX,https://api.spotify.com/v1/audio-analysis/3gVRILe7XCyNakb6sy5umX,171120.0,4.0
8331,0.574,0.881,2.0,-4.58,1.0,0.0433,0.0402,0.0,0.125,0.83,151.874,audio_features,1Fwq8CS8ahCogcifRcDkMI,spotify:track:1Fwq8CS8ahCogcifRcDkMI,https://api.spotify.com/v1/tracks/1Fwq8CS8ahCogcifRcDkMI,https://api.spotify.com/v1/audio-analysis/1Fwq8CS8ahCogcifRcDkMI,188000.0,4.0
8332,0.628,0.87,9.0,-4.683,1.0,0.0455,0.0649,4.15e-05,0.349,0.622,119.975,audio_features,0yLAJvnay8hXAU0exdXSXi,spotify:track:0yLAJvnay8hXAU0exdXSXi,https://api.spotify.com/v1/tracks/0yLAJvnay8hXAU0exdXSXi,https://api.spotify.com/v1/audio-analysis/0yLAJvnay8hXAU0exdXSXi,204333.0,4.0
8333,0.543,0.88,3.0,-4.204,0.0,0.0365,0.035,0.000227,0.304,0.483,144.057,audio_features,7K0lR5Ngf5jkOWt1g6ut6l,spotify:track:7K0lR5Ngf5jkOWt1g6ut6l,https://api.spotify.com/v1/tracks/7K0lR5Ngf5jkOWt1g6ut6l,https://api.spotify.com/v1/audio-analysis/7K0lR5Ngf5jkOWt1g6ut6l,193067.0,4.0
8334,0.638,0.722,9.0,-6.177,1.0,0.0332,0.0119,0.00808,0.189,0.469,103.017,audio_features,6E9V9TRlVOLjenGjHemzEH,spotify:track:6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,224293.0,4.0
8335,0.592,0.584,7.0,-7.422,1.0,0.0305,0.245,0.0,0.0862,0.371,160.048,audio_features,3oyMHCAAcnWFdcGuVgwfhd,spotify:track:3oyMHCAAcnWFdcGuVgwfhd,https://api.spotify.com/v1/tracks/3oyMHCAAcnWFdcGuVgwfhd,https://api.spotify.com/v1/audio-analysis/3oyMHCAAcnWFdcGuVgwfhd,209787.0,4.0
8336,0.483,0.667,11.0,-8.569,1.0,0.0385,0.286,1.06e-05,0.122,0.243,85.999,audio_features,7m9cizZZmn3heYsKmpVKU0,spotify:track:7m9cizZZmn3heYsKmpVKU0,https://api.spotify.com/v1/tracks/7m9cizZZmn3heYsKmpVKU0,https://api.spotify.com/v1/audio-analysis/7m9cizZZmn3heYsKmpVKU0,205040.0,4.0
8337,0.488,0.713,0.0,-6.148,1.0,0.0472,0.0569,0.0,0.305,0.483,167.973,audio_features,6WCqjXvMxAN2yP4dzeoyhF,spotify:track:6WCqjXvMxAN2yP4dzeoyhF,https://api.spotify.com/v1/tracks/6WCqjXvMxAN2yP4dzeoyhF,https://api.spotify.com/v1/audio-analysis/6WCqjXvMxAN2yP4dzeoyhF,199747.0,4.0
8338,0.666,0.721,10.0,-6.347,1.0,0.0318,0.0354,0.0,0.122,0.342,115.039,audio_features,2Dp0QLXSfuGr5XVlLwzXLk,spotify:track:2Dp0QLXSfuGr5XVlLwzXLk,https://api.spotify.com/v1/tracks/2Dp0QLXSfuGr5XVlLwzXLk,https://api.spotify.com/v1/audio-analysis/2Dp0QLXSfuGr5XVlLwzXLk,241240.0,4.0
8339,0.615,0.53,1.0,-7.96,1.0,0.0572,0.702,0.0,0.0971,0.429,88.932,audio_features,2kcvO22pyICb3QnqfI6uOV,spotify:track:2kcvO22pyICb3QnqfI6uOV,https://api.spotify.com/v1/tracks/2kcvO22pyICb3QnqfI6uOV,https://api.spotify.com/v1/audio-analysis/2kcvO22pyICb3QnqfI6uOV,177582.0,4.0
8340,0.345,0.585,4.0,-7.685,1.0,0.0707,0.399,0.0,0.08,0.41,199.43,audio_features,4jVychnkfIvl5Gi5vVOr1F,spotify:track:4jVychnkfIvl5Gi5vVOr1F,https://api.spotify.com/v1/tracks/4jVychnkfIvl5Gi5vVOr1F,https://api.spotify.com/v1/audio-analysis/4jVychnkfIvl5Gi5vVOr1F,190364.0,3.0
8341,0.572,0.614,2.0,-7.011,1.0,0.03,0.535,0.0,0.21,0.792,134.651,audio_features,4m5PfiKxEb3vaTRKxww9U4,spotify:track:4m5PfiKxEb3vaTRKxww9U4,https://api.spotify.com/v1/tracks/4m5PfiKxEb3vaTRKxww9U4,https://api.spotify.com/v1/audio-analysis/4m5PfiKxEb3vaTRKxww9U4,185483.0,4.0
8342,0.558,0.719,11.0,-5.603,1.0,0.0419,0.101,0.0,0.212,0.483,158.031,audio_features,6DEaND0SHv3sC11xobZLiy,spotify:track:6DEaND0SHv3sC11xobZLiy,https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy,https://api.spotify.com/v1/audio-analysis/6DEaND0SHv3sC11xobZLiy,243707.0,4.0
8343,0.606,0.599,0.0,-6.501,1.0,0.034,0.159,0.0,0.0664,0.178,76.97,audio_features,7LJOfS8evyKfP8Fl5rdZXw,spotify:track:7LJOfS8evyKfP8Fl5rdZXw,https://api.spotify.com/v1/tracks/7LJOfS8evyKfP8Fl5rdZXw,https://api.spotify.com/v1/audio-analysis/7LJOfS8evyKfP8Fl5rdZXw,253880.0,4.0
8344,0.736,0.458,5.0,-7.437,1.0,0.0316,0.441,0.0,0.148,0.65,98.977,audio_features,7FpBQ067pHB67deawpbbcY,spotify:track:7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/tracks/7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/audio-analysis/7FpBQ067pHB67deawpbbcY,162547.0,4.0
8345,0.626,0.516,8.0,-6.05,1.0,0.0388,0.4,0.0,0.142,0.769,153.653,audio_features,19kUPdKTp85q9RZNwaXM15,spotify:track:19kUPdKTp85q9RZNwaXM15,https://api.spotify.com/v1/tracks/19kUPdKTp85q9RZNwaXM15,https://api.spotify.com/v1/audio-analysis/19kUPdKTp85q9RZNwaXM15,192053.0,4.0
8346,0.706,0.358,6.0,-8.331,1.0,0.0347,0.677,0.0,0.107,0.478,75.991,audio_features,7cA3PnUQDlUyBBwpRozQeo,spotify:track:7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/tracks/7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/audio-analysis/7cA3PnUQDlUyBBwpRozQeo,186240.0,4.0
8347,0.596,0.679,4.0,-6.395,1.0,0.0394,0.723,0.0,0.116,0.479,131.912,audio_features,1ZIKpMTRPqhwAoVXWY3tXI,spotify:track:1ZIKpMTRPqhwAoVXWY3tXI,https://api.spotify.com/v1/tracks/1ZIKpMTRPqhwAoVXWY3tXI,https://api.spotify.com/v1/audio-analysis/1ZIKpMTRPqhwAoVXWY3tXI,207974.0,4.0
8348,0.655,0.754,4.0,-4.598,1.0,0.0331,0.0394,2.9e-06,0.0845,0.619,117.953,audio_features,4C2eMvzGAzSDMjXrZeh2M2,spotify:track:4C2eMvzGAzSDMjXrZeh2M2,https://api.spotify.com/v1/tracks/4C2eMvzGAzSDMjXrZeh2M2,https://api.spotify.com/v1/audio-analysis/4C2eMvzGAzSDMjXrZeh2M2,252600.0,4.0
8349,0.653,0.786,2.0,-5.418,1.0,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,audio_features,4DyKZmONpoggnn3piyjad2,spotify:track:4DyKZmONpoggnn3piyjad2,https://api.spotify.com/v1/tracks/4DyKZmONpoggnn3piyjad2,https://api.spotify.com/v1/audio-analysis/4DyKZmONpoggnn3piyjad2,226733.0,4.0
8350,0.621,0.888,8.0,-6.199,1.0,0.0443,0.19,1.7e-05,0.151,0.651,102.986,audio_features,21zOTXChnP7ghgn3fVKuSF,spotify:track:21zOTXChnP7ghgn3fVKuSF,https://api.spotify.com/v1/tracks/21zOTXChnP7ghgn3fVKuSF,https://api.spotify.com/v1/audio-analysis/21zOTXChnP7ghgn3fVKuSF,228187.0,4.0
8351,0.566,0.429,2.0,-9.478,1.0,0.0286,0.457,3.38e-05,0.173,0.325,147.957,audio_features,1ddEJFVOCOjNqh19FTQAsX,spotify:track:1ddEJFVOCOjNqh19FTQAsX,https://api.spotify.com/v1/tracks/1ddEJFVOCOjNqh19FTQAsX,https://api.spotify.com/v1/audio-analysis/1ddEJFVOCOjNqh19FTQAsX,247680.0,4.0
8352,0.489,0.647,9.0,-3.424,1.0,0.027,0.205,0.0,0.0504,0.436,167.792,audio_features,6TefPQD0oc88BNALpu4U87,spotify:track:6TefPQD0oc88BNALpu4U87,https://api.spotify.com/v1/tracks/6TefPQD0oc88BNALpu4U87,https://api.spotify.com/v1/audio-analysis/6TefPQD0oc88BNALpu4U87,269587.0,4.0
8353,0.677,0.776,5.0,-5.933,1.0,0.0386,0.42,0.000689,0.0954,0.642,121.834,audio_features,2p07VcUwRZ5sru3mJ0JogS,spotify:track:2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/tracks/2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/audio-analysis/2p07VcUwRZ5sru3mJ0JogS,192800.0,4.0
8354,0.453,0.587,4.0,-7.584,1.0,0.0406,0.475,0.0,0.109,0.625,145.334,audio_features,7kB1UXxStzSa78NdiexiIS,spotify:track:7kB1UXxStzSa78NdiexiIS,https://api.spotify.com/v1/tracks/7kB1UXxStzSa78NdiexiIS,https://api.spotify.com/v1/audio-analysis/7kB1UXxStzSa78NdiexiIS,190213.0,4.0
8355,0.572,0.529,0.0,-6.897,1.0,0.0282,0.146,0.0,0.335,0.321,139.876,audio_features,1zvQt99d5oTkEQLmSoO1yu,spotify:track:1zvQt99d5oTkEQLmSoO1yu,https://api.spotify.com/v1/tracks/1zvQt99d5oTkEQLmSoO1yu,https://api.spotify.com/v1/audio-analysis/1zvQt99d5oTkEQLmSoO1yu,239507.0,4.0
8356,0.481,0.849,4.0,-5.131,1.0,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,audio_features,0gY2iq0xJPRoIB1PScKSw4,spotify:track:0gY2iq0xJPRoIB1PScKSw4,https://api.spotify.com/v1/tracks/0gY2iq0xJPRoIB1PScKSw4,https://api.spotify.com/v1/audio-analysis/0gY2iq0xJPRoIB1PScKSw4,210720.0,4.0
8357,0.483,0.844,2.0,-5.043,1.0,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,audio_features,0w9LJae3sVlZlH2CnxTInF,spotify:track:0w9LJae3sVlZlH2CnxTInF,https://api.spotify.com/v1/tracks/0w9LJae3sVlZlH2CnxTInF,https://api.spotify.com/v1/audio-analysis/0w9LJae3sVlZlH2CnxTInF,229533.0,4.0
8358,0.537,0.693,9.0,-5.256,1.0,0.0847,0.0566,0.0,0.146,0.581,176.004,audio_features,3Qe097eJNp9MfpT2PieEw0,spotify:track:3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/tracks/3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/audio-analysis/3Qe097eJNp9MfpT2PieEw0,181210.0,4.0
8359,0.631,0.591,7.0,-5.785,1.0,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453.0,4.0
8360,0.655,0.56,9.0,-6.857,1.0,0.0486,0.749,0.0,0.115,0.599,140.975,audio_features,56eGOeSsqdg3FLxdo83TwV,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440.0,4.0
8361,0.394,0.8,4.0,-4.17,0.0,0.0413,0.0266,0.0,0.184,0.525,162.053,audio_features,2MNapHbu7QASoukvVVIxyr,spotify:track:2MNapHbu7QASoukvVVIxyr,https://api.spotify.com/v1/tracks/2MNapHbu7QASoukvVVIxyr,https://api.spotify.com/v1/audio-analysis/2MNapHbu7QASoukvVVIxyr,185413.0,4.0
8362,0.68,0.947,8.0,-3.703,1.0,0.0338,0.0433,1.18e-05,0.204,0.895,115.983,audio_features,3vYQTgxQWWM4VIDHi7qhQ5,spotify:track:3vYQTgxQWWM4VIDHi7qhQ5,https://api.spotify.com/v1/tracks/3vYQTgxQWWM4VIDHi7qhQ5,https://api.spotify.com/v1/audio-analysis/3vYQTgxQWWM4VIDHi7qhQ5,178467.0,4.0
8363,0.704,0.767,6.0,-5.708,1.0,0.0398,0.0524,0.000469,0.361,0.889,120.035,audio_features,1ugf7FcFQ0s95CTB0btuzz,spotify:track:1ugf7FcFQ0s95CTB0btuzz,https://api.spotify.com/v1/tracks/1ugf7FcFQ0s95CTB0btuzz,https://api.spotify.com/v1/audio-analysis/1ugf7FcFQ0s95CTB0btuzz,159827.0,4.0
8364,0.643,0.79,4.0,-6.079,1.0,0.0462,0.294,0.0,0.107,0.8,95.987,audio_features,14GwnOeC9qYEKEA6uOZepa,spotify:track:14GwnOeC9qYEKEA6uOZepa,https://api.spotify.com/v1/tracks/14GwnOeC9qYEKEA6uOZepa,https://api.spotify.com/v1/audio-analysis/14GwnOeC9qYEKEA6uOZepa,188893.0,4.0
8365,0.491,0.841,5.0,-3.579,1.0,0.0421,0.0471,0.0,0.0886,0.721,199.851,audio_features,6XD3HMATLswheYevIfKkSi,spotify:track:6XD3HMATLswheYevIfKkSi,https://api.spotify.com/v1/tracks/6XD3HMATLswheYevIfKkSi,https://api.spotify.com/v1/audio-analysis/6XD3HMATLswheYevIfKkSi,163067.0,4.0
8366,0.673,0.76,0.0,-5.126,1.0,0.0361,0.0682,0.000116,0.309,0.807,113.063,audio_features,3gVRILe7XCyNakb6sy5umX,spotify:track:3gVRILe7XCyNakb6sy5umX,https://api.spotify.com/v1/tracks/3gVRILe7XCyNakb6sy5umX,https://api.spotify.com/v1/audio-analysis/3gVRILe7XCyNakb6sy5umX,171120.0,4.0
8367,0.559,0.766,11.0,-5.056,1.0,0.0295,0.0107,6.98e-05,0.194,0.723,145.26,audio_features,2QVzUws1l5mzZ4v46tGHrC,spotify:track:2QVzUws1l5mzZ4v46tGHrC,https://api.spotify.com/v1/tracks/2QVzUws1l5mzZ4v46tGHrC,https://api.spotify.com/v1/audio-analysis/2QVzUws1l5mzZ4v46tGHrC,203053.0,4.0
8368,0.606,0.652,9.0,-6.982,1.0,0.0281,0.323,0.0,0.201,0.476,97.155,audio_features,5AnSllIrgGsCZzZJkVnApx,spotify:track:5AnSllIrgGsCZzZJkVnApx,https://api.spotify.com/v1/tracks/5AnSllIrgGsCZzZJkVnApx,https://api.spotify.com/v1/audio-analysis/5AnSllIrgGsCZzZJkVnApx,182493.0,4.0
8369,0.736,0.458,5.0,-7.437,1.0,0.0316,0.441,0.0,0.148,0.65,98.977,audio_features,7FpBQ067pHB67deawpbbcY,spotify:track:7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/tracks/7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/audio-analysis/7FpBQ067pHB67deawpbbcY,162547.0,4.0
8370,0.711,0.801,6.0,-3.742,1.0,0.029,0.0244,0.000113,0.135,0.956,105.006,audio_features,1qwnPVOIJjAFfCc40Etb1D,spotify:track:1qwnPVOIJjAFfCc40Etb1D,https://api.spotify.com/v1/tracks/1qwnPVOIJjAFfCc40Etb1D,https://api.spotify.com/v1/audio-analysis/1qwnPVOIJjAFfCc40Etb1D,205000.0,4.0
8371,0.634,0.668,5.0,-5.488,1.0,0.0291,0.14,0.0,0.216,0.635,80.989,audio_features,2mfahQ0EaaZWq4cFNg6A1o,spotify:track:2mfahQ0EaaZWq4cFNg6A1o,https://api.spotify.com/v1/tracks/2mfahQ0EaaZWq4cFNg6A1o,https://api.spotify.com/v1/audio-analysis/2mfahQ0EaaZWq4cFNg6A1o,224627.0,4.0
8372,0.503,0.822,11.0,-4.941,1.0,0.0506,0.0681,0.0,0.145,0.714,164.013,audio_features,6hQNZOmjGuiJuArVQLSKro,spotify:track:6hQNZOmjGuiJuArVQLSKro,https://api.spotify.com/v1/tracks/6hQNZOmjGuiJuArVQLSKro,https://api.spotify.com/v1/audio-analysis/6hQNZOmjGuiJuArVQLSKro,223707.0,4.0
8373,0.551,0.863,11.0,-3.506,1.0,0.0322,0.0158,0.0,0.0843,0.817,143.952,audio_features,3Bdqlr7jQLNhITAgcBGQBG,spotify:track:3Bdqlr7jQLNhITAgcBGQBG,https://api.spotify.com/v1/tracks/3Bdqlr7jQLNhITAgcBGQBG,https://api.spotify.com/v1/audio-analysis/3Bdqlr7jQLNhITAgcBGQBG,214933.0,4.0
8374,0.651,0.708,4.0,-4.791,1.0,0.0376,0.582,0.0,0.0796,0.558,119.964,audio_features,4qQwGRtGT7l6ckQtdPEFd4,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,https://api.spotify.com/v1/tracks/4qQwGRtGT7l6ckQtdPEFd4,https://api.spotify.com/v1/audio-analysis/4qQwGRtGT7l6ckQtdPEFd4,202920.0,4.0
8375,0.595,0.389,2.0,-9.245,1.0,0.0349,0.418,1.39e-06,0.116,0.4,166.052,audio_features,5kNe7PE09d6Kvw5pAsx23n,spotify:track:5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,227427.0,4.0
8376,0.614,0.472,7.0,-6.626,1.0,0.0297,0.158,0.0,0.111,0.168,146.005,audio_features,0xwPzLmBAYro8BUz7MrtAo,spotify:track:0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,225693.0,4.0
8377,0.531,0.746,11.0,-4.228,1.0,0.0329,0.0972,0.0,0.102,0.304,139.788,audio_features,38gZVjeaeR3gcnCzziAxBm,spotify:track:38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/tracks/38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/audio-analysis/38gZVjeaeR3gcnCzziAxBm,226307.0,4.0
8378,0.642,0.772,10.0,-6.61,1.0,0.0848,0.0476,0.0,0.0646,0.589,153.995,audio_features,4e4fqjx0Izh4svvTef1z7e,spotify:track:4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205.0,4.0
8379,0.616,0.474,10.0,-9.608,1.0,0.0266,0.192,0.00762,0.0989,0.493,142.689,audio_features,68JS5SFTnW5Yv9Vzw81Jf0,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,210133.0,4.0
8380,0.595,0.698,9.0,-5.836,1.0,0.0361,0.0851,0.0,0.106,0.518,140.035,audio_features,1cmnChE57SpRJR2oFNcTpv,spotify:track:1cmnChE57SpRJR2oFNcTpv,https://api.spotify.com/v1/tracks/1cmnChE57SpRJR2oFNcTpv,https://api.spotify.com/v1/audio-analysis/1cmnChE57SpRJR2oFNcTpv,210373.0,4.0
8381,0.637,0.682,2.0,-4.632,1.0,0.0291,0.376,0.0,0.17,0.541,81.016,audio_features,5zni15XyrdqAGExRcMSJi2,spotify:track:5zni15XyrdqAGExRcMSJi2,https://api.spotify.com/v1/tracks/5zni15XyrdqAGExRcMSJi2,https://api.spotify.com/v1/audio-analysis/5zni15XyrdqAGExRcMSJi2,158707.0,4.0
8382,0.489,0.647,9.0,-3.424,1.0,0.027,0.205,0.0,0.0504,0.436,167.792,audio_features,6TefPQD0oc88BNALpu4U87,spotify:track:6TefPQD0oc88BNALpu4U87,https://api.spotify.com/v1/tracks/6TefPQD0oc88BNALpu4U87,https://api.spotify.com/v1/audio-analysis/6TefPQD0oc88BNALpu4U87,269587.0,4.0
8383,0.693,0.335,0.0,-10.863,1.0,0.0395,0.338,0.000552,0.118,0.623,136.071,audio_features,6hr4weuSidHy2LNMw8UVJ2,spotify:track:6hr4weuSidHy2LNMw8UVJ2,https://api.spotify.com/v1/tracks/6hr4weuSidHy2LNMw8UVJ2,https://api.spotify.com/v1/audio-analysis/6hr4weuSidHy2LNMw8UVJ2,198907.0,4.0
8384,0.573,0.939,6.0,-3.019,1.0,0.0557,0.252,0.0,0.0692,0.696,140.003,audio_features,4nIwj4uuK2egtQaym18w3p,spotify:track:4nIwj4uuK2egtQaym18w3p,https://api.spotify.com/v1/tracks/4nIwj4uuK2egtQaym18w3p,https://api.spotify.com/v1/audio-analysis/4nIwj4uuK2egtQaym18w3p,205213.0,4.0
8385,0.566,0.765,2.0,-6.337,1.0,0.0439,0.0248,0.0,0.0783,0.604,156.036,audio_features,53cGGBxGPaRjP0HVUESyW5,spotify:track:53cGGBxGPaRjP0HVUESyW5,https://api.spotify.com/v1/tracks/53cGGBxGPaRjP0HVUESyW5,https://api.spotify.com/v1/audio-analysis/53cGGBxGPaRjP0HVUESyW5,196440.0,4.0
8386,0.624,0.357,0.0,-10.031,1.0,0.0234,0.632,9.2e-06,0.112,0.402,79.998,audio_features,5rwxsHLK1q9fPJFyyqJmP1,spotify:track:5rwxsHLK1q9fPJFyyqJmP1,https://api.spotify.com/v1/tracks/5rwxsHLK1q9fPJFyyqJmP1,https://api.spotify.com/v1/audio-analysis/5rwxsHLK1q9fPJFyyqJmP1,209920.0,4.0
8387,0.645,0.84,4.0,-5.894,1.0,0.0518,0.0452,0.0,0.327,0.805,151.94,audio_features,0knbW9EwgSLfNFMWys1mQm,spotify:track:0knbW9EwgSLfNFMWys1mQm,https://api.spotify.com/v1/tracks/0knbW9EwgSLfNFMWys1mQm,https://api.spotify.com/v1/audio-analysis/0knbW9EwgSLfNFMWys1mQm,200027.0,4.0
8388,0.549,0.866,6.0,-5.306,1.0,0.0476,0.0733,0.0,0.25,0.767,87.964,audio_features,4O1CExxinEpKZi3861NlTK,spotify:track:4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/tracks/4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/audio-analysis/4O1CExxinEpKZi3861NlTK,187400.0,4.0
8389,0.681,0.795,6.0,-6.652,1.0,0.049,0.305,9.41e-06,0.109,0.64,135.939,audio_features,5HJqpDspKDKwQpLjvkcIsD,spotify:track:5HJqpDspKDKwQpLjvkcIsD,https://api.spotify.com/v1/tracks/5HJqpDspKDKwQpLjvkcIsD,https://api.spotify.com/v1/audio-analysis/5HJqpDspKDKwQpLjvkcIsD,219160.0,4.0
8390,0.742,0.363,1.0,-8.188,1.0,0.0282,0.671,1.43e-06,0.145,0.351,130.921,audio_features,2VWBdFsDJVGlRTdz4PvYwy,spotify:track:2VWBdFsDJVGlRTdz4PvYwy,https://api.spotify.com/v1/tracks/2VWBdFsDJVGlRTdz4PvYwy,https://api.spotify.com/v1/audio-analysis/2VWBdFsDJVGlRTdz4PvYwy,260863.0,3.0
8391,0.404,0.845,11.0,-4.647,1.0,0.049,0.00637,1.34e-05,0.357,0.591,165.703,audio_features,43lL05gZ1DqG4YJ74rCPmM,spotify:track:43lL05gZ1DqG4YJ74rCPmM,https://api.spotify.com/v1/tracks/43lL05gZ1DqG4YJ74rCPmM,https://api.spotify.com/v1/audio-analysis/43lL05gZ1DqG4YJ74rCPmM,231027.0,4.0
8392,0.63,0.441,1.0,-9.829,0.0,0.0355,0.492,0.0,0.119,0.505,60.011,audio_features,5DHHbWpMMfNQsJ5CpJKD4i,spotify:track:5DHHbWpMMfNQsJ5CpJKD4i,https://api.spotify.com/v1/tracks/5DHHbWpMMfNQsJ5CpJKD4i,https://api.spotify.com/v1/audio-analysis/5DHHbWpMMfNQsJ5CpJKD4i,234867.0,4.0
8393,0.677,0.556,9.0,-6.544,1.0,0.0306,0.263,0.0,0.105,0.521,80.006,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507.0,4.0
8394,0.669,0.56,5.0,-5.003,1.0,0.0251,0.0821,0.0,0.0703,0.49,95.0,audio_features,40ufL61vEaDaaOitYhnlQ7,spotify:track:40ufL61vEaDaaOitYhnlQ7,https://api.spotify.com/v1/tracks/40ufL61vEaDaaOitYhnlQ7,https://api.spotify.com/v1/audio-analysis/40ufL61vEaDaaOitYhnlQ7,199413.0,4.0
8395,0.375,0.574,7.0,-5.305,1.0,0.0315,0.143,0.0,0.11,0.406,132.025,audio_features,6EGAfJaLUFzhS4zRBIEQ2J,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J,196800.0,3.0
8396,0.637,0.853,1.0,-4.664,1.0,0.109,0.216,0.0,0.0357,0.861,93.87,audio_features,3kgCJPXDlnL5bl1HFesHUi,spotify:track:3kgCJPXDlnL5bl1HFesHUi,https://api.spotify.com/v1/tracks/3kgCJPXDlnL5bl1HFesHUi,https://api.spotify.com/v1/audio-analysis/3kgCJPXDlnL5bl1HFesHUi,190640.0,4.0
8397,0.632,0.725,0.0,-5.711,1.0,0.0275,0.433,0.0,0.0992,0.449,139.86,audio_features,14KAAbogyA9EJjYUyOJrRB,spotify:track:14KAAbogyA9EJjYUyOJrRB,https://api.spotify.com/v1/tracks/14KAAbogyA9EJjYUyOJrRB,https://api.spotify.com/v1/audio-analysis/14KAAbogyA9EJjYUyOJrRB,230640.0,4.0
